date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202121,SO,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,10071,5,0.01,0.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202122,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,5,0,0.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,5,0,0.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,SO,12 - 15,4,altersklasse_covid19,age_group_vacc_strategy,10071,9,0.04,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,SO,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,10071,10,0.01,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,10,0,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202127,SO,12 - 15,8,altersklasse_covid19,age_group_vacc_strategy,10071,18,0.08,0.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202128,SO,12 - 15,247,altersklasse_covid19,age_group_vacc_strategy,10071,265,2.45,2.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.019,1.9
202129,SO,12 - 15,241,altersklasse_covid19,age_group_vacc_strategy,10071,506,2.39,5.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.024,2.4
202130,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,506,0,5.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202131,SO,12 - 15,169,altersklasse_covid19,age_group_vacc_strategy,10071,675,1.68,6.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.052,5.2
202132,SO,12 - 15,329,altersklasse_covid19,age_group_vacc_strategy,10071,1004,3.27,9.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.09,9
202133,SO,12 - 15,425,altersklasse_covid19,age_group_vacc_strategy,10071,1429,4.22,14.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.09,9
202134,SO,12 - 15,204,altersklasse_covid19,age_group_vacc_strategy,10071,1633,2.03,16.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.076,7.6
202135,SO,12 - 15,482,altersklasse_covid19,age_group_vacc_strategy,10071,2115,4.79,21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.116,11.600000000000001
202136,SO,12 - 15,580,altersklasse_covid19,age_group_vacc_strategy,10071,2695,5.76,26.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.077,7.7
202137,SO,12 - 15,534,altersklasse_covid19,age_group_vacc_strategy,10071,3229,5.3,32.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.073,7.3
202138,SO,12 - 15,400,altersklasse_covid19,age_group_vacc_strategy,10071,3629,3.97,36.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.075,7.5
202139,SO,12 - 15,472,altersklasse_covid19,age_group_vacc_strategy,10071,4101,4.69,40.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.099,9.9
202140,SO,12 - 15,428,altersklasse_covid19,age_group_vacc_strategy,10071,4529,4.25,44.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.069,6.9
202141,SO,12 - 15,361,altersklasse_covid19,age_group_vacc_strategy,10071,4890,3.58,48.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.063,6.3
202142,SO,12 - 15,292,altersklasse_covid19,age_group_vacc_strategy,10071,5182,2.9,51.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.073,7.3
202143,SO,12 - 15,210,altersklasse_covid19,age_group_vacc_strategy,10071,5392,2.09,53.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.058,5.800000000000001
202052,SO,16 - 64,0,altersklasse_covid19,age_group_vacc_strategy,179356,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,SO,16 - 64,66,altersklasse_covid19,age_group_vacc_strategy,179356,66,0.04,0.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.508,50.8
202101,SO,16 - 64,1079,altersklasse_covid19,age_group_vacc_strategy,179356,1145,0.6,0.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.296,29.599999999999998
202102,SO,16 - 64,1230,altersklasse_covid19,age_group_vacc_strategy,179356,2375,0.69,1.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.299,29.9
202103,SO,16 - 64,944,altersklasse_covid19,age_group_vacc_strategy,179356,3319,0.53,1.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.23,23
202104,SO,16 - 64,475,altersklasse_covid19,age_group_vacc_strategy,179356,3794,0.26,2.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.175,17.5
202105,SO,16 - 64,1282,altersklasse_covid19,age_group_vacc_strategy,179356,5076,0.71,2.83,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.322,32.2
202106,SO,16 - 64,398,altersklasse_covid19,age_group_vacc_strategy,179356,5474,0.22,3.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.111,11.1
202107,SO,16 - 64,1350,altersklasse_covid19,age_group_vacc_strategy,179356,6824,0.75,3.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.232,23.200000000000003
202108,SO,16 - 64,936,altersklasse_covid19,age_group_vacc_strategy,179356,7760,0.52,4.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.261,26.1
202109,SO,16 - 64,1589,altersklasse_covid19,age_group_vacc_strategy,179356,9349,0.89,5.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.396,39.6
202110,SO,16 - 64,1214,altersklasse_covid19,age_group_vacc_strategy,179356,10563,0.68,5.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.314,31.4
202111,SO,16 - 64,1229,altersklasse_covid19,age_group_vacc_strategy,179356,11792,0.69,6.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.333,33.300000000000004
202112,SO,16 - 64,3322,altersklasse_covid19,age_group_vacc_strategy,179356,15114,1.85,8.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.426,42.6
202113,SO,16 - 64,2183,altersklasse_covid19,age_group_vacc_strategy,179356,17297,1.22,9.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.536,53.6
202114,SO,16 - 64,2152,altersklasse_covid19,age_group_vacc_strategy,179356,19449,1.2,10.84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.426,42.6
202115,SO,16 - 64,2789,altersklasse_covid19,age_group_vacc_strategy,179356,22238,1.56,12.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.255,25.5
202116,SO,16 - 64,4177,altersklasse_covid19,age_group_vacc_strategy,179356,26415,2.33,14.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.333,33.300000000000004
202117,SO,16 - 64,4766,altersklasse_covid19,age_group_vacc_strategy,179356,31181,2.66,17.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.452,45.2
202118,SO,16 - 64,8866,altersklasse_covid19,age_group_vacc_strategy,179356,40047,4.94,22.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.691,69.1
202119,SO,16 - 64,6502,altersklasse_covid19,age_group_vacc_strategy,179356,46549,3.63,25.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.485,48.5
202120,SO,16 - 64,11275,altersklasse_covid19,age_group_vacc_strategy,179356,57824,6.29,32.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.667,66.7
202121,SO,16 - 64,10478,altersklasse_covid19,age_group_vacc_strategy,179356,68302,5.84,38.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.661,66.10000000000001
202122,SO,16 - 64,16942,altersklasse_covid19,age_group_vacc_strategy,179356,85244,9.45,47.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.854,85.39999999999999
202123,SO,16 - 64,21523,altersklasse_covid19,age_group_vacc_strategy,179356,106767,12,59.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.912,91.2
202124,SO,16 - 64,20605,altersklasse_covid19,age_group_vacc_strategy,179356,127372,11.49,71.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.928,92.80000000000001
202125,SO,16 - 64,15390,altersklasse_covid19,age_group_vacc_strategy,179356,142762,8.58,79.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.948,94.8
202126,SO,16 - 64,10937,altersklasse_covid19,age_group_vacc_strategy,179356,153699,6.1,85.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.934,93.4
202127,SO,16 - 64,16811,altersklasse_covid19,age_group_vacc_strategy,179356,170510,9.37,95.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.945,94.5
202128,SO,16 - 64,12041,altersklasse_covid19,age_group_vacc_strategy,179356,182551,6.71,101.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.935,93.5
202129,SO,16 - 64,9414,altersklasse_covid19,age_group_vacc_strategy,179356,191965,5.25,107.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.928,92.80000000000001
202130,SO,16 - 64,1286,altersklasse_covid19,age_group_vacc_strategy,179356,193251,0.72,107.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.891,89.1
202131,SO,16 - 64,2848,altersklasse_covid19,age_group_vacc_strategy,179356,196099,1.59,109.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.878,87.8
202132,SO,16 - 64,3053,altersklasse_covid19,age_group_vacc_strategy,179356,199152,1.7,111.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.832,83.2
202133,SO,16 - 64,3856,altersklasse_covid19,age_group_vacc_strategy,179356,203008,2.15,113.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.82,82
202134,SO,16 - 64,2171,altersklasse_covid19,age_group_vacc_strategy,179356,205179,1.21,114.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.814,81.39999999999999
202135,SO,16 - 64,3298,altersklasse_covid19,age_group_vacc_strategy,179356,208477,1.84,116.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.796,79.60000000000001
202136,SO,16 - 64,6222,altersklasse_covid19,age_group_vacc_strategy,179356,214699,3.47,119.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.831,83.1
202137,SO,16 - 64,6191,altersklasse_covid19,age_group_vacc_strategy,179356,220890,3.45,123.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.845,84.5
202138,SO,16 - 64,4462,altersklasse_covid19,age_group_vacc_strategy,179356,225352,2.49,125.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.84,84
202139,SO,16 - 64,3845,altersklasse_covid19,age_group_vacc_strategy,179356,229197,2.14,127.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.805,80.5
202140,SO,16 - 64,5163,altersklasse_covid19,age_group_vacc_strategy,179356,234360,2.88,130.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.83,83
202141,SO,16 - 64,4809,altersklasse_covid19,age_group_vacc_strategy,179356,239169,2.68,133.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.843,84.3
202142,SO,16 - 64,3325,altersklasse_covid19,age_group_vacc_strategy,179356,242494,1.85,135.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.835,83.5
202143,SO,16 - 64,3092,altersklasse_covid19,age_group_vacc_strategy,179356,245586,1.72,136.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.85,85
202052,SO,65+,0,altersklasse_covid19,age_group_vacc_strategy,55637,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,SO,65+,64,altersklasse_covid19,age_group_vacc_strategy,55637,64,0.12,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.492,49.2
202101,SO,65+,2565,altersklasse_covid19,age_group_vacc_strategy,55637,2629,4.61,4.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.704,70.39999999999999
202102,SO,65+,2885,altersklasse_covid19,age_group_vacc_strategy,55637,5514,5.19,9.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.701,70.1
202103,SO,65+,3163,altersklasse_covid19,age_group_vacc_strategy,55637,8677,5.69,15.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.77,77
202104,SO,65+,2244,altersklasse_covid19,age_group_vacc_strategy,55637,10921,4.03,19.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.825,82.5
202105,SO,65+,2700,altersklasse_covid19,age_group_vacc_strategy,55637,13621,4.85,24.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.678,67.80000000000001
202106,SO,65+,3177,altersklasse_covid19,age_group_vacc_strategy,55637,16798,5.71,30.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.889,88.9
202107,SO,65+,4473,altersklasse_covid19,age_group_vacc_strategy,55637,21271,8.04,38.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.768,76.8
202108,SO,65+,2644,altersklasse_covid19,age_group_vacc_strategy,55637,23915,4.75,42.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.738,73.8
202109,SO,65+,2423,altersklasse_covid19,age_group_vacc_strategy,55637,26338,4.36,47.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.604,60.4
202110,SO,65+,2647,altersklasse_covid19,age_group_vacc_strategy,55637,28985,4.76,52.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.686,68.60000000000001
202111,SO,65+,2458,altersklasse_covid19,age_group_vacc_strategy,55637,31443,4.42,56.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.667,66.7
202112,SO,65+,4471,altersklasse_covid19,age_group_vacc_strategy,55637,35914,8.04,64.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.574,57.4
202113,SO,65+,1890,altersklasse_covid19,age_group_vacc_strategy,55637,37804,3.4,67.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.464,46.400000000000006
202114,SO,65+,2900,altersklasse_covid19,age_group_vacc_strategy,55637,40704,5.21,73.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.574,57.4
202115,SO,65+,8135,altersklasse_covid19,age_group_vacc_strategy,55637,48839,14.62,87.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.745,74.5
202116,SO,65+,8359,altersklasse_covid19,age_group_vacc_strategy,55637,57198,15.02,102.81,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.667,66.7
202117,SO,65+,5766,altersklasse_covid19,age_group_vacc_strategy,55637,62964,10.36,113.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.547,54.7
202118,SO,65+,3963,altersklasse_covid19,age_group_vacc_strategy,55637,66927,7.12,120.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.309,30.9
202119,SO,65+,6895,altersklasse_covid19,age_group_vacc_strategy,55637,73822,12.39,132.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.515,51.5
202120,SO,65+,5625,altersklasse_covid19,age_group_vacc_strategy,55637,79447,10.11,142.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.333,33.300000000000004
202121,SO,65+,5370,altersklasse_covid19,age_group_vacc_strategy,55637,84817,9.65,152.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.339,33.900000000000006
202122,SO,65+,2885,altersklasse_covid19,age_group_vacc_strategy,55637,87702,5.19,157.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.145,14.499999999999998
202123,SO,65+,2077,altersklasse_covid19,age_group_vacc_strategy,55637,89779,3.73,161.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.088,8.799999999999999
202124,SO,65+,1597,altersklasse_covid19,age_group_vacc_strategy,55637,91376,2.87,164.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.072,7.199999999999999
202125,SO,65+,841,altersklasse_covid19,age_group_vacc_strategy,55637,92217,1.51,165.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.052,5.2
202126,SO,65+,772,altersklasse_covid19,age_group_vacc_strategy,55637,92989,1.39,167.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.066,6.6000000000000005
202127,SO,65+,965,altersklasse_covid19,age_group_vacc_strategy,55637,93954,1.73,168.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.054,5.4
202128,SO,65+,583,altersklasse_covid19,age_group_vacc_strategy,55637,94537,1.05,169.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.045,4.5
202129,SO,65+,493,altersklasse_covid19,age_group_vacc_strategy,55637,95030,0.89,170.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.049,4.9
202130,SO,65+,157,altersklasse_covid19,age_group_vacc_strategy,55637,95187,0.28,171.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.109,10.9
202131,SO,65+,223,altersklasse_covid19,age_group_vacc_strategy,55637,95410,0.4,171.49,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.069,6.9
202132,SO,65+,287,altersklasse_covid19,age_group_vacc_strategy,55637,95697,0.52,172,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.078,7.8
202133,SO,65+,420,altersklasse_covid19,age_group_vacc_strategy,55637,96117,0.75,172.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.089,8.9
202134,SO,65+,292,altersklasse_covid19,age_group_vacc_strategy,55637,96409,0.52,173.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.109,10.9
202135,SO,65+,355,altersklasse_covid19,age_group_vacc_strategy,55637,96764,0.64,173.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.086,8.6
202136,SO,65+,685,altersklasse_covid19,age_group_vacc_strategy,55637,97449,1.23,175.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.091,9.1
202137,SO,65+,599,altersklasse_covid19,age_group_vacc_strategy,55637,98048,1.08,176.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.082,8.200000000000001
202138,SO,65+,445,altersklasse_covid19,age_group_vacc_strategy,55637,98493,0.8,177.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.084,8.4
202139,SO,65+,459,altersklasse_covid19,age_group_vacc_strategy,55637,98952,0.82,177.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.096,9.6
202140,SO,65+,633,altersklasse_covid19,age_group_vacc_strategy,55637,99585,1.14,178.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.102,10.2
202141,SO,65+,534,altersklasse_covid19,age_group_vacc_strategy,55637,100119,0.96,179.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.094,9.4
202142,SO,65+,362,altersklasse_covid19,age_group_vacc_strategy,55637,100481,0.65,180.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.091,9.1
202143,SO,65+,334,altersklasse_covid19,age_group_vacc_strategy,55637,100815,0.6,181.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.092,9.2
202052,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202053,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,SZ,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6121,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
