date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202122,VS,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,VS,unknown,1,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,VS,unknown,6,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,VS,unknown,3,sex,NA,12,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,VS,unknown,4,sex,NA,16,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202127,VS,unknown,3,sex,NA,19,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202128,VS,unknown,3,sex,NA,22,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202129,VS,unknown,2,sex,NA,24,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202130,VS,unknown,5,sex,NA,29,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.001,0.1
202131,VS,unknown,1,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202132,VS,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202133,VS,unknown,1,sex,NA,31,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202134,VS,unknown,1,sex,NA,32,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202135,VS,unknown,4,sex,NA,36,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.001,0.1
202136,VS,unknown,2,sex,NA,38,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202137,VS,unknown,1,sex,NA,39,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202138,VS,unknown,0,sex,NA,39,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202139,VS,unknown,0,sex,NA,39,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202140,VS,unknown,0,sex,NA,39,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202141,VS,unknown,1,sex,NA,40,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202142,VS,unknown,1,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202143,VS,unknown,0,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202052,ZG,male,112,sex,65227,112,0.17,0.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.463,46.300000000000004
202053,ZG,male,37,sex,65227,149,0.06,0.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.308,30.8
202101,ZG,male,113,sex,65227,262,0.17,0.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.366,36.6
202102,ZG,male,714,sex,65227,976,1.09,1.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202103,ZG,male,1990,sex,65227,2966,3.05,4.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.44,44
202104,ZG,male,349,sex,65227,3315,0.54,5.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.483,48.3
202105,ZG,male,417,sex,65227,3732,0.64,5.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.447,44.7
202106,ZG,male,628,sex,65227,4360,0.96,6.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.495,49.5
202107,ZG,male,1904,sex,65227,6264,2.92,9.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.45,45
202108,ZG,male,832,sex,65227,7096,1.28,10.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.448,44.800000000000004
202109,ZG,male,897,sex,65227,7993,1.38,12.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.494,49.4
202110,ZG,male,311,sex,65227,8304,0.48,12.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.449,44.9
202111,ZG,male,949,sex,65227,9253,1.45,14.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.471,47.099999999999994
202112,ZG,male,1282,sex,65227,10535,1.97,16.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.474,47.4
202113,ZG,male,1741,sex,65227,12276,2.67,18.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.48,48
202114,ZG,male,1456,sex,65227,13732,2.23,21.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.469,46.9
202115,ZG,male,2225,sex,65227,15957,3.41,24.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.509,50.9
202116,ZG,male,2241,sex,65227,18198,3.44,27.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.442,44.2
202117,ZG,male,2271,sex,65227,20469,3.48,31.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.462,46.2
202118,ZG,male,2971,sex,65227,23440,4.55,35.94,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.496,49.6
202119,ZG,male,3463,sex,65227,26903,5.31,41.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202120,ZG,male,3816,sex,65227,30719,5.85,47.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.484,48.4
202121,ZG,male,3939,sex,65227,34658,6.04,53.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.524,52.400000000000006
202122,ZG,male,5047,sex,65227,39705,7.74,60.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.512,51.2
202123,ZG,male,4872,sex,65227,44577,7.47,68.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.515,51.5
202124,ZG,male,4481,sex,65227,49058,6.87,75.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.534,53.400000000000006
202125,ZG,male,4917,sex,65227,53975,7.54,82.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.551,55.1
202126,ZG,male,4529,sex,65227,58504,6.94,89.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.532,53.2
202127,ZG,male,3329,sex,65227,61833,5.1,94.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202128,ZG,male,2180,sex,65227,64013,3.34,98.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.535,53.5
202129,ZG,male,2292,sex,65227,66305,3.51,101.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.556,55.60000000000001
202130,ZG,male,2149,sex,65227,68454,3.29,104.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202131,ZG,male,1306,sex,65227,69760,2,106.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202132,ZG,male,1170,sex,65227,70930,1.79,108.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.506,50.6
202133,ZG,male,1231,sex,65227,72161,1.89,110.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.493,49.3
202134,ZG,male,1492,sex,65227,73653,2.29,112.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.506,50.6
202135,ZG,male,1560,sex,65227,75213,2.39,115.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.515,51.5
202136,ZG,male,2009,sex,65227,77222,3.08,118.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.508,50.8
202137,ZG,male,1900,sex,65227,79122,2.91,121.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.507,50.7
202138,ZG,male,1627,sex,65227,80749,2.49,123.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.507,50.7
202139,ZG,male,1519,sex,65227,82268,2.33,126.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.527,52.7
202140,ZG,male,1649,sex,65227,83917,2.53,128.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.512,51.2
202141,ZG,male,1276,sex,65227,85193,1.96,130.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.505,50.5
202142,ZG,male,860,sex,65227,86053,1.32,131.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.527,52.7
202143,ZG,male,624,sex,65227,86677,0.96,132.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.52,52
202052,ZG,female,130,sex,63567,130,0.2,0.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.537,53.7
202053,ZG,female,83,sex,63567,213,0.13,0.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.692,69.19999999999999
202101,ZG,female,196,sex,63567,409,0.31,0.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.634,63.4
202102,ZG,female,751,sex,63567,1160,1.18,1.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.512,51.2
202103,ZG,female,2537,sex,63567,3697,3.99,5.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.56,56.00000000000001
202104,ZG,female,373,sex,63567,4070,0.59,6.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.517,51.7
202105,ZG,female,515,sex,63567,4585,0.81,7.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.553,55.300000000000004
202106,ZG,female,640,sex,63567,5225,1.01,8.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.505,50.5
202107,ZG,female,2326,sex,63567,7551,3.66,11.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.55,55.00000000000001
202108,ZG,female,1024,sex,63567,8575,1.61,13.49,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.552,55.2
