sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
female,all,SG,202109,3926,219,3707,123733,5.6,0.5,14.9,0.528,52.800000000000004,256396,1531.23,48258.55,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,383,149.38,10.8,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SH,202109,571,26,545,19529,4.6,0.2999999999999998,10.2,0.506,50.6,41945,1361.31,46558.59,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-32,-76.29,-5.3,-1.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SO,202109,2572,130,2442,67084,5.1,-0.40000000000000036,10.8,0.5,50,138836,1852.55,48318.88,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,319,229.77,14.2,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SZ,202109,1095,62,1033,38635,5.7,0.9000000000000004,13.2,0.466,46.6,79048,1385.23,48875.37,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-119,-150.55,-9.8,-2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,TG,202109,2301,131,2170,67721,5.7,0.9000000000000004,11.9,0.522,52.2,140382,1639.1,48240.52,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,111,79.07,5.1,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,TI,202109,3699,185,3514,109965,5,0.2999999999999998,12.8,0.519,51.9,180156,2053.22,61038.77,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,56,31.08,1.5,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,UR,202109,292,17,275,6422,5.8,2.1999999999999997,14.5,0.593,59.3,18051,1617.64,35576.98,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,44,243.75,17.7,3.1999999999999886,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,VD,202109,9736,639,9097,290621,6.6,0.1999999999999993,12.3,0.511,51.1,414545,2348.6,70106.02,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-340,-82.02,-3.4,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,VS,202109,3307,220,3087,96806,6.7,1.2999999999999998,17,0.493,49.3,175548,1883.82,55145.03,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-1055,-600.97,-24.2,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,ZG,202109,3981,58,3923,37013,1.5,-1.2000000000000002,9.2,0.492,49.2,63567,6262.68,58226.75,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,2231,3509.68,127.5,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,ZH,202109,13713,656,13057,499503,4.8,0.7000000000000002,9.6,0.509,50.9,779124,1760.05,64110.85,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,240,30.8,1.8,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AG,202109,2,0,2,91,0,0,9.9,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-2,NA,-50,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AI,202109,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AR,202109,0,0,NA,1,NA,NA,100,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BE,202109,4,0,4,222,0,0,9.9,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-2,NA,-33.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BL,202109,0,0,NA,31,NA,NA,6.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-3,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BS,202109,199,6,193,473,3,2.5,3.2,0.039,3.9,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,2,NA,1,-0.6000000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FL,202109,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FR,202109,2,0,2,18,0,0,5.6,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,1,NA,100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GE,202109,3,1,2,144,33.3,33.3,6.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-4,NA,-57.1,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GL,202109,0,0,NA,7,NA,NA,28.6,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GR,202109,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,JU,202109,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,LU,202109,0,0,NA,17,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NE,202109,3,0,3,58,0,0,1.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NW,202109,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,OW,202109,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SG,202109,0,0,NA,23,NA,NA,4.3,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-2,NA,-100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SH,202109,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SO,202109,2,1,1,26,50,NA,11.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,2,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SZ,202109,0,0,NA,18,NA,NA,16.7,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TG,202109,1,0,1,8,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TI,202109,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,UR,202109,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VD,202109,26,1,25,845,3.8,-6.2,4.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,16,NA,160,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VS,202109,20,0,20,239,0,0,2.1,0.003,0.3,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,10,NA,100,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZG,202109,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZH,202109,7,1,6,416,14.3,14.3,4.8,0,0,NA,NA,NA,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-09,-11,NA,-61.1,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AG,202110,5666,409,5257,161265,7.2,1.9000000000000004,11.7,0.485,48.5,348814,1624.36,46232.38,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,645,184.91,12.8,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AI,202110,270,5,265,3486,1.9,-1.2000000000000002,13.5,0.445,44.5,8361,3229.28,41693.58,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,75,897.02,38.5,-1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AR,202110,369,27,342,11763,7.3,2.2,13,0.443,44.3,27883,1323.39,42187,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,16,57.39,4.5,-5.400000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BE,202110,8989,347,8642,245528,3.9,-0.3999999999999999,10.5,0.482,48.199999999999996,512300,1754.64,47926.61,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,834,162.8,10.2,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BL,202110,2736,150,2586,75167,5.5,0.2999999999999998,9.2,0.402,40.2,142767,1916.41,52650.12,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,328,229.75,13.6,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BS,202110,2405,103,2302,64548,4.3,0.8999999999999999,7.4,0.45,45,95621,2515.14,67504,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,44,46.02,1.9,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,FL,202110,414,9,405,11424,2.2,-0.3999999999999999,11.3,0.401,40.1,19368,2137.55,58983.89,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,29,149.74,7.5,-1.0999999999999943,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,FR,202110,2431,171,2260,77124,7,-1.0999999999999996,17.2,0.465,46.5,162985,1491.55,47319.69,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,-99,-60.74,-3.9,-3.700000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GE,202110,6591,438,6153,199098,6.6,0.5999999999999996,12.9,0.473,47.3,245320,2686.69,81158.49,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,626,255.17,10.5,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GL,202110,357,9,348,8870,2.5,-2.7,11.6,0.506,50.6,20625,1730.91,43006.06,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,27,130.91,8.2,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GR,202110,12216,120,12096,104472,1,0.09999999999999998,5.3,0.608,60.8,100289,12180.8,104170.95,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,2398,2391.09,24.4,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,JU,202110,488,32,456,16743,6.6,-2.9000000000000004,15.8,0.458,45.800000000000004,36474,1337.94,45903.93,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,5,13.71,1,-1.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,LU,202110,2730,260,2470,85209,9.5,1.9000000000000004,12.9,0.483,48.3,207582,1315.14,41048.36,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,510,245.68,23,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,NE,202110,1742,106,1636,44689,6.1,0,15.2,0.466,46.6,86184,2021.26,51853.01,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,212,245.99,13.9,-0.9999999999999929,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,NW,202110,326,26,300,8697,8,4.7,10.9,0.45,45,22298,1462.01,39003.5,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,50,224.23,18.1,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,OW,202110,340,18,322,6844,5.3,1.4,12.6,0.453,45.300000000000004,19268,1764.58,35520.03,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,59,306.2,21,4.20000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SG,202110,3978,228,3750,115715,5.7,-0.7000000000000002,14.6,0.466,46.6,258108,1541.22,44832.01,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,471,182.49,13.4,-0.5999999999999943,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SH,202110,695,33,662,19135,4.7,0.9000000000000004,9.9,0.522,52.2,41162,1688.45,46487.05,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,137,332.83,24.6,2.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SO,202110,2682,122,2560,64658,4.5,-1.5999999999999996,10.9,0.49,49,138626,1934.7,46642.04,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,112,80.79,4.4,-1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SZ,202110,1238,56,1182,39166,4.5,0,12.7,0.524,52.400000000000006,83109,1489.61,47126.06,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,-18,-21.66,-1.4,-1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,TG,202110,2361,138,2223,62193,5.8,0.20000000000000018,11.7,0.473,47.3,142527,1656.53,43635.94,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,258,181.02,12.3,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,TI,202110,4207,279,3928,99573,6.6,0.5,13.3,0.474,47.4,170830,2462.68,58287.77,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,784,458.93,22.9,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,UR,202110,296,28,268,6170,9.5,1.5,13.8,0.45,45,18768,1577.15,32875.11,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,96,511.51,48,4.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,VD,202110,10005,624,9381,269593,6.2,-0.20000000000000018,12.6,0.493,49.3,400217,2499.89,67361.71,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,717,179.15,7.7,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,VS,202110,3569,228,3341,93690,6.4,-0.5999999999999996,16,0.505,50.5,172955,2063.54,54170.16,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,194,112.17,5.7,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,ZG,202110,3888,84,3804,42217,2.2,0.8000000000000003,8.3,0.502,50.2,65227,5960.72,64723.2,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,-216,-331.15,-5.3,-0.5999999999999943,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,ZH,202110,14668,809,13859,473286,5.5,0.5,9.9,0.488,48.8,774299,1894.36,61124.45,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,1442,186.23,10.9,-0.30000000000000426,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AG,202110,6001,396,5605,174065,6.6,1.5,11.5,0.514,51.4,345258,1738.12,50415.92,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,819,237.21,15.8,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AI,202110,337,8,329,3731,2.4,0.7,12,0.555,55.50000000000001,7932,4248.61,47037.32,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,103,1298.53,44,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AR,202110,464,31,433,13094,6.7,0.5,13.1,0.557,55.7,27426,1691.83,47743.02,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,107,390.15,30,5.400000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BE,202110,9649,358,9291,281022,3.7,0.40000000000000036,10.2,0.518,51.800000000000004,530832,1817.71,52939.91,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,627,118.11,6.9,-0.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BL,202110,4069,160,3909,92360,3.9,0.6999999999999997,7.6,0.598,59.8,148202,2745.58,62320.35,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,317,213.9,8.4,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BS,202110,2936,94,2842,74620,3.2,0.5,6.9,0.549,54.900000000000006,101114,2903.65,73797.89,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,386,381.74,15.1,5.000000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FL,202110,619,14,605,18848,2.3,-0.10000000000000009,7.6,0.599,59.9,19687,3144.21,95738.3,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,69,350.49,12.5,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FR,202110,2799,190,2609,86394,6.8,-1.5000000000000009,17.1,0.535,53.5,162511,1722.34,53161.94,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,288,177.21,11.5,3.700000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GE,202110,7332,448,6884,230726,6.1,0.2999999999999998,12.5,0.526,52.6,261023,2808.95,88392.98,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,655,250.94,9.8,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GL,202110,348,11,337,9982,3.2,-0.5999999999999996,12.2,0.493,49.3,20226,1720.56,49352.32,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,35,173.05,11.2,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GR,202110,7869,109,7760,91612,1.4,0,6.1,0.392,39.2,99807,7884.22,91789.15,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,1437,1439.78,22.3,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,JU,202110,577,27,550,21914,4.7,-4.3,15.1,0.542,54.2,37235,1549.62,58853.23,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,43,115.49,8.1,1.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,LU,202110,2926,242,2684,94896,8.3,0.5000000000000009,12.8,0.517,51.7,208765,1401.58,45455.9,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,453,216.99,18.3,-1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NE,202110,1990,134,1856,53382,6.7,0.20000000000000018,14.8,0.532,53.2,89710,2218.26,59505.07,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,307,342.21,18.2,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NW,202110,399,20,379,9173,5,-3.5999999999999996,11.7,0.55,55.00000000000001,21222,1880.12,43224.01,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,50,235.6,14.3,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,OW,202110,410,23,387,7435,5.6,0.8999999999999995,13.6,0.547,54.7,18840,2176.22,39463.91,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,8,42.46,2,-4.199999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SG,202110,4565,217,4348,128298,4.8,-0.7999999999999998,14.6,0.534,53.400000000000006,256396,1780.45,50039,COVID19Test,sex,2021-11-03_07-53-32,isoweek,2021-10,639,249.22,16.3,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
