geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CHFL,202103,44535,3748,40787,493778,1,100,8.4,-1.9000000000000004,12.9,8709355,511.35,5669.51,4565,52.42,0,11.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202103,118498,10939,107559,3700144,1,100,9.2,-2.700000000000001,13.1,8709355,1360.58,42484.71,11025,126.59,0,10.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202104,46835,2994,43841,540613,1,100,6.4,-2,12.4,8709355,537.76,6207.27,2300,26.41,0,5.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202104,121085,9594,111491,3821229,1,100,7.9,-1.299999999999999,13,8709355,1390.29,43874.99,2587,29.71,0,2.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202105,51247,2585,48662,591860,1,100,5,-1.4000000000000004,11.7,8709355,588.41,6795.68,4412,50.65,0,9.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202105,134826,8731,126095,3956055,1,100,6.5,-1.4000000000000004,12.8,8709355,1548.06,45423.05,13741,157.77,0,11.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202106,50008,2186,47822,641868,1,100,4.4,-0.5999999999999996,11.2,8709355,574.19,7369.87,-1239,-14.22,0,-2.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202106,144068,6993,137075,4100123,1,100,4.9,-1.5999999999999996,12.5,8709355,1654.18,47077.23,9242,106.12,0,6.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202107,46683,1889,44794,688551,1,100,4,-0.40000000000000036,10.7,8709355,536.01,7905.88,-3325,-38.18,0,-6.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202107,130058,6036,124022,4230181,1,100,4.6,-0.3000000000000007,12.2,8709355,1493.31,48570.54,-14010,-160.87,0,-9.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202108,44336,2104,42232,732887,1,100,4.7,0.7000000000000002,10.3,8709355,509.06,8414.94,-2347,-26.95,0,-5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202108,123793,6054,117739,4353974,1,100,4.9,0.3000000000000007,12,8709355,1421.38,49991.92,-6265,-71.93,0,-4.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202109,44951,2274,42677,777838,1,100,5.1,0.39999999999999947,10,8709355,516.12,8931.06,615,7.06,0,1.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202109,129453,6174,123279,4483427,1,100,4.8,-0.10000000000000053,11.8,8709355,1486.37,51478.29,5660,64.99,0,4.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202110,49012,2578,46434,826850,1,100,5.3,0.20000000000000018,9.7,8709355,562.75,9493.81,4061,46.63,0,9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202110,145225,7236,137989,4628652,1,100,5,0.20000000000000018,11.6,8709355,1667.46,53145.75,15772,181.09,0,12.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202111,67659,3317,64342,894509,1,100,4.9,-0.39999999999999947,9.4,8709355,776.85,10270.67,18647,214.1,0,38,COVID19Test,2021-11-03_07-53-32,isoweek,2021-11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202111,161587,8321,153266,4790239,1,100,5.1,0.09999999999999964,11.4,8709355,1855.33,55001.08,16362,187.87,0,11.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202112,86348,4184,82164,980857,1,100,4.8,-0.10000000000000053,9,8709355,991.44,11262.11,18689,214.59,0,27.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202112,168076,9695,158381,4958315,1,100,5.8,0.7000000000000002,11.2,8709355,1929.83,56930.91,6489,74.5,0,4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202113,95875,4267,91608,1076732,1,100,4.5,-0.2999999999999998,8.6,8709355,1100.83,12362.94,9527,109.39,0,11,COVID19Test,2021-11-03_07-53-32,isoweek,2021-13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202113,180518,9680,170838,5138833,1,100,5.4,-0.39999999999999947,11,8709355,2072.69,59003.6,12442,142.86,0,7.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202114,67053,3896,63157,1143785,1,100,5.8,1.2999999999999998,8.4,8709355,769.9,13132.83,-28822,-330.93,0,-30.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202114,136914,11558,125356,5275747,1,100,8.4,3,10.9,8709355,1572.03,60575.63,-43604,-500.66,0,-24.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202115,55200,3099,52101,1198985,1,100,5.6,-0.20000000000000018,8.3,8709355,633.8,13766.63,-11853,-136.1,0,-17.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202115,132418,12429,119989,5408165,1,100,9.4,1,10.9,8709355,1520.41,62096.04,-4496,-51.62,0,-3.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202116,50016,2855,47161,1249001,1,100,5.7,0.10000000000000053,8.2,8709355,574.28,14340.91,-5184,-59.52,0,-9.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202116,134073,12938,121135,5542238,1,100,9.6,0.1999999999999993,10.9,8709355,1539.41,63635.46,1655,19,0,1.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202117,50320,2284,48036,1299321,1,100,4.5,-1.2000000000000002,8,8709355,577.77,14918.68,304,3.49,0,0.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202117,133017,10978,122039,5675255,1,100,8.3,-1.299999999999999,10.8,8709355,1527.29,65162.75,-1056,-12.12,0,-0.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202118,46872,1945,44927,1346193,1,100,4.1,-0.40000000000000036,7.9,8709355,538.18,15456.86,-3448,-39.59,0,-6.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202118,130311,9406,120905,5805566,1,100,7.2,-1.1000000000000005,10.7,8709355,1496.22,66658.97,-2706,-31.07,0,-2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202119,50592,1511,49081,1396785,1,100,3,-1.0999999999999996,7.7,8709355,580.89,16037.75,3720,42.71,0,7.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202119,133064,7151,125913,5938630,1,100,5.4,-1.7999999999999998,10.6,8709355,1527.83,68186.79,2753,31.61,0,2.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202120,63585,1352,62233,1460370,1,100,2.1,-0.8999999999999999,7.5,8709355,730.08,16767.83,12993,149.19,0,25.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202120,136577,6855,129722,6075207,1,100,5,-0.40000000000000036,10.5,8709355,1568.16,69754.96,3513,40.33,0,2.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202121,45879,968,44911,1506249,1,100,2.1,0,7.3,8709355,526.78,17294.61,-17706,-203.3,0,-27.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202121,110147,4735,105412,6185354,1,100,4.3,-0.7000000000000002,10.4,8709355,1264.7,71019.66,-26430,-303.46,0,-19.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202122,52031,651,51380,1558280,1,100,1.3,-0.8,7.1,8709355,597.42,17892.03,6152,70.64,0,13.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202122,111405,3379,108026,6296759,1,100,3,-1.2999999999999998,10.2,8709355,1279.14,72298.8,1258,14.44,0,1.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202123,50280,445,49835,1608560,1,100,0.9,-0.4,6.9,8709355,577.31,18469.34,-1751,-20.11,0,-3.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202123,92652,2328,90324,6389411,1,100,2.5,-0.5,10.1,8709355,1063.82,73362.62,-18753,-215.32,0,-16.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202124,59261,218,59043,1667821,1,100,0.4,-0.5,6.7,8709355,680.43,19149.76,8981,103.12,0,17.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202124,81922,1281,80641,6471333,1,100,1.6,-0.8999999999999999,10,8709355,940.62,74303.24,-10730,-123.2,0,-11.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202125,61133,147,60986,1728954,1,100,0.2,-0.2,6.5,8709355,701.92,19851.69,1872,21.49,0,3.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202125,71183,786,70397,6542516,1,100,1.1,-0.5,9.9,8709355,817.32,75120.56,-10739,-123.3,0,-13.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202126,87601,202,87399,1816555,1,100,0.2,0,6.2,8709355,1005.83,20857.51,26468,303.91,0,43.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202126,80057,998,79059,6622573,1,100,1.2,0.09999999999999987,9.8,8709355,919.21,76039.76,8874,101.89,0,12.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202127,108803,378,108425,1925358,1,100,0.3,0.09999999999999998,5.8,8709355,1249.27,22106.78,21202,243.44,0,24.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-27,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202127,79384,1934,77450,6701957,1,100,2.4,1.2,9.7,8709355,911.48,76951.24,-673,-7.73,0,-0.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-27,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202128,104736,736,104000,2030094,1,100,0.7,0.39999999999999997,5.6,8709355,1202.57,23309.35,-4067,-46.7,0,-3.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202128,83611,3639,79972,6785568,1,100,4.4,2.0000000000000004,9.7,8709355,960.01,77911.26,4227,48.53,0,5.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202129,82561,1019,81542,2112655,1,100,1.2,0.5,5.4,8709355,947.96,24257.31,-22175,-254.61,0,-21.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202129,78164,4798,73366,6863732,1,100,6.1,1.6999999999999993,9.6,8709355,897.47,78808.73,-5447,-62.54,0,-6.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202130,74070,1071,72999,2186725,1,100,1.4,0.19999999999999996,5.3,8709355,850.46,25107.77,-8491,-97.5,0,-10.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202130,69974,5142,64832,6933706,1,100,7.3,1.2000000000000002,9.6,8709355,803.43,79612.16,-8190,-94.04,0,-10.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202131,63866,1488,62378,2250591,1,100,2.3,0.8999999999999999,5.2,8709355,733.3,25841.08,-10204,-117.16,0,-13.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202131,66463,7204,59259,7000169,1,100,10.8,3.500000000000001,9.6,8709355,763.12,80375.29,-3511,-40.31,0,-5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202132,63442,2691,60751,2314033,1,100,4.2,1.9000000000000004,5.2,8709355,728.44,26569.51,-424,-4.86,0,-0.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202132,76548,13421,63127,7076717,1,100,17.5,6.699999999999999,9.7,8709355,878.92,81254.2,10085,115.8,0,15.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202133,66700,3091,63609,2380733,1,100,4.6,0.39999999999999947,5.1,8709355,765.84,27335.35,3258,37.4,0,5.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202133,96185,17604,78581,7172902,1,100,18.3,0.8000000000000007,9.8,8709355,1104.39,82358.59,19637,225.47,0,25.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202134,75131,2905,72226,2455864,1,100,3.9,-0.6999999999999997,5.1,8709355,862.65,28198,8431,96.81,0,12.6,COVID19Test,2021-11-03_07-53-32,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202134,116471,17800,98671,7289373,1,100,15.3,-3,9.9,8709355,1337.31,83695.9,20286,232.92,0,21.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202135,90424,2736,87688,2546288,1,100,3,-0.8999999999999999,5,8709355,1038.24,29236.24,15293,175.59,0,20.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202135,135006,18586,116420,7424379,1,100,13.8,-1.5,10,8709355,1550.13,85246.03,18535,212.82,0,15.9,COVID19Test,2021-11-03_07-53-32,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202136,90466,2486,87980,2636754,1,100,2.7,-0.2999999999999998,4.9,8709355,1038.72,30274.96,42,0.48,0,0,COVID19Test,2021-11-03_07-53-32,isoweek,2021-36,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202136,146875,18651,128224,7571254,1,100,12.7,-1.1000000000000014,10,8709355,1686.41,86932.43,11869,136.28,0,8.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-36,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202137,126828,1699,125129,2763582,1,100,1.3,-1.4000000000000001,4.8,8709355,1456.23,31731.19,36362,417.51,0,40.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-37,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202137,140215,13240,126975,7711469,1,100,9.4,-3.299999999999999,10,8709355,1609.94,88542.37,-6660,-76.47,0,-4.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-37,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202138,131643,1262,130381,2895225,1,100,1,-0.30000000000000004,4.6,8709355,1511.51,33242.7,4815,55.28,0,3.8,COVID19Test,2021-11-03_07-53-32,isoweek,2021-38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202138,126187,9483,116704,7837656,1,100,7.5,-1.9000000000000004,10,8709355,1448.87,89991.23,-14028,-161.07,0,-10,COVID19Test,2021-11-03_07-53-32,isoweek,2021-38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202139,130244,1090,129154,3025469,1,100,0.8,-0.19999999999999996,4.4,8709355,1495.45,34738.15,-1399,-16.06,0,-1.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202139,122345,7928,114417,7960001,1,100,6.5,-1,9.9,8709355,1404.75,91395.99,-3842,-44.12,0,-3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202140,124123,1049,123074,3149592,1,100,0.8,0,4.3,8709355,1425.17,36163.32,-6121,-70.28,0,-4.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202140,107036,6538,100498,8067037,1,100,6.1,-0.40000000000000036,9.9,8709355,1228.98,92624.96,-15309,-175.77,0,-12.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202141,62648,965,61683,3212240,1,100,1.5,0.7,4.3,8709355,719.32,36882.64,-61475,-705.85,0,-49.5,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202141,102028,6309,95719,8169065,1,100,6.2,0.10000000000000053,9.8,8709355,1171.48,93796.44,-5008,-57.5,0,-4.7,COVID19Test,2021-11-03_07-53-32,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202142,58709,1320,57389,3270949,1,100,2.2,0.7000000000000002,4.2,8709355,674.09,37556.73,-3939,-45.23,0,-6.3,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202142,107208,8813,98395,8276273,1,100,8.2,1.9999999999999991,9.8,8709355,1230.95,95027.39,5180,59.47,0,5.1,COVID19Test,2021-11-03_07-53-32,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202143,60007,1527,58480,3330956,1,100,2.5,0.2999999999999998,4.2,8709355,688.99,38245.73,1298,14.9,0,2.2,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202143,115104,11532,103572,8391377,1,100,10,1.8000000000000007,9.8,8709355,1321.61,96349.01,7896,90.66,0,7.4,COVID19Test,2021-11-03_07-53-32,isoweek,2021-43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
