date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-04-14,VD,3486,814762,182544,0.43,0.31,22.4,2497.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-15,VD,3359,814762,185903,0.41,0.3,22.82,2492.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-16,VD,3210,814762,189113,0.39,0.33,23.21,2723,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-17,VD,433,814762,189546,0.05,0.37,23.26,2996,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-18,VD,258,814762,189804,0.03,0.41,23.3,3349.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-19,VD,4811,814762,194615,0.59,0.46,23.89,3738.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-20,VD,5415,814762,200030,0.66,0.5,24.55,4113.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-21,VD,5958,814762,205988,0.73,0.54,25.28,4393.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-22,VD,6084,814762,212072,0.75,0.56,26.03,4530.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-23,VD,5833,814762,217905,0.72,0.58,26.74,4695.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-24,VD,2396,814762,220301,0.29,0.61,27.04,4947.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-25,VD,1219,814762,221520,0.15,0.62,27.19,5066,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-26,VD,5965,814762,227485,0.73,0.64,27.92,5197.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-27,VD,7178,814762,234663,0.88,0.65,28.8,5341.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-28,VD,6787,814762,241450,0.83,0.66,29.63,5417.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-29,VD,7007,814762,248457,0.86,0.67,30.49,5461.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-04-30,VD,6841,814762,255298,0.84,0.68,31.33,5542,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-01,VD,2928,814762,258226,0.36,0.69,31.69,5622.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-02,VD,1522,814762,259748,0.19,0.7,31.88,5740.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-03,VD,6531,814762,266279,0.8,0.73,32.68,5911.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-04,VD,7740,814762,274019,0.95,0.74,33.63,6057,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-05,VD,7612,814762,281631,0.93,0.75,34.57,6138.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-06,VD,8209,814762,289840,1.01,0.76,35.57,6187.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-07,VD,7857,814762,297697,0.96,0.78,36.54,6321.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-08,VD,3501,814762,301198,0.43,0.79,36.97,6437.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-09,VD,1861,814762,303059,0.23,0.8,37.2,6489.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-10,VD,7473,814762,310532,0.92,0.72,38.11,5880.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-11,VD,8549,814762,319081,1.05,0.71,39.16,5752.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-12,VD,7978,814762,327059,0.98,0.7,40.14,5713,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-13,VD,3944,814762,331003,0.48,0.7,40.63,5711.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-14,VD,6960,814762,337963,0.85,0.72,41.48,5833.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-15,VD,3226,814762,341189,0.4,0.73,41.88,5934.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-16,VD,1852,814762,343041,0.23,0.74,42.1,6052.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-17,VD,8327,814762,351368,1.02,0.83,43.13,6766.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-18,VD,9252,814762,360620,1.14,0.87,44.26,7065.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-19,VD,8808,814762,369428,1.08,0.89,45.34,7224.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-20,VD,8941,814762,378369,1.1,0.89,46.44,7249.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-21,VD,9054,814762,387423,1.11,0.83,47.55,6743.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-22,VD,4338,814762,391761,0.53,0.85,48.08,6928.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-23,VD,2028,814762,393789,0.25,0.88,48.33,7131.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-24,VD,4782,814762,398571,0.59,0.9,48.92,7310.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-25,VD,10550,814762,409121,1.29,0.92,50.21,7500.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-26,VD,10227,814762,419348,1.26,0.94,51.47,7654.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-27,VD,10197,814762,429545,1.25,0.95,52.72,7742.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-28,VD,10384,814762,439929,1.27,1.04,53.99,8490.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-29,VD,5416,814762,445345,0.66,1.05,54.66,8595,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-30,VD,2642,814762,447987,0.32,1.06,54.98,8684.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-31,VD,10018,814762,458005,1.23,1.09,56.21,8868.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-01,VD,11281,814762,469286,1.38,1.1,57.6,8969.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-02,VD,10852,814762,480138,1.33,1.12,58.93,9127.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-03,VD,11484,814762,491622,1.41,1.13,60.34,9192.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-04,VD,11095,814762,502717,1.36,1.13,61.7,9209.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-05,VD,6523,814762,509240,0.8,1.13,62.5,9235.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-06,VD,3092,814762,512332,0.38,1.14,62.88,9295.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-07,VD,10139,814762,522471,1.24,1.11,64.13,9063.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-08,VD,11464,814762,533935,1.41,1.1,65.53,8970.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-09,VD,11272,814762,545207,1.38,1.08,66.92,8773.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-10,VD,9859,814762,555066,1.21,1.07,68.13,8711.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-11,VD,10445,814762,565511,1.28,1.06,69.41,8622.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-12,VD,5143,814762,570654,0.63,1.04,70.04,8498.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-13,VD,2661,814762,573315,0.33,1.01,70.37,8246,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-14,VD,9514,814762,582829,1.17,1.01,71.53,8202,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-15,VD,10596,814762,593425,1.3,0.99,72.83,8032,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-16,VD,9504,814762,602929,1.17,0.97,74,7868.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-17,VD,9551,814762,612480,1.17,0.95,75.17,7749.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-18,VD,9255,814762,621735,1.14,0.93,76.31,7540.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-19,VD,4000,814762,625735,0.49,0.9,76.8,7356.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-20,VD,1828,814762,627563,0.22,0.89,77.02,7222.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-21,VD,8051,814762,635614,0.99,0.87,78.01,7115.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-22,VD,9307,814762,644921,1.14,0.86,79.15,7023.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-23,VD,8565,814762,653486,1.05,0.87,80.21,7128.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-24,VD,8801,814762,662287,1.08,0.88,81.29,7202.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-25,VD,8613,814762,670900,1.06,0.89,82.34,7290.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-26,VD,4733,814762,675633,0.58,0.9,82.92,7321,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-27,VD,2348,814762,677981,0.29,0.9,83.21,7355.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-28,VD,8669,814762,686650,1.06,0.89,84.28,7285.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-29,VD,9518,814762,696168,1.17,0.89,85.44,7216.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-30,VD,8807,814762,704975,1.08,0.89,86.53,7242.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-01,VD,8308,814762,713283,1.02,0.89,87.54,7230,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-02,VD,8135,814762,721418,1,0.88,88.54,7127.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-03,VD,4910,814762,726328,0.6,0.86,89.15,6970.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-04,VD,2263,814762,728591,0.28,0.85,89.42,6963.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-05,VD,7954,814762,736545,0.98,0.84,90.4,6843.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-06,VD,8417,814762,744962,1.03,0.83,91.43,6762.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-07,VD,8755,814762,753717,1.07,0.81,92.51,6597.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-08,VD,7472,814762,761189,0.92,0.8,93.42,6547,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-09,VD,7569,814762,768758,0.93,0.79,94.35,6485,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-10,VD,3752,814762,772510,0.46,0.79,94.81,6432.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-11,VD,1910,814762,774420,0.23,0.75,95.05,6095.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-12,VD,7520,814762,781940,0.92,0.72,95.97,5873.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-13,VD,8050,814762,789990,0.99,0.69,96.96,5648,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-14,VD,6395,814762,796385,0.78,0.68,97.74,5516.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-15,VD,5916,814762,802301,0.73,0.67,98.47,5444.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-16,VD,5993,814762,808294,0.74,0.64,99.21,5237.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-17,VD,2834,814762,811128,0.35,0.6,99.55,4844.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-18,VD,1405,814762,812533,0.17,0.57,99.73,4605.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-19,VD,6070,814762,818603,0.75,0.54,100.47,4376.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-20,VD,5298,814762,823901,0.65,0.51,101.12,4174.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-21,VD,4721,814762,828622,0.58,0.5,101.7,4073.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-22,VD,4313,814762,832935,0.53,0.48,102.23,3941.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-23,VD,4578,814762,837513,0.56,0.47,102.79,3807.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-24,VD,2128,814762,839641,0.26,0.45,103.05,3677.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-25,VD,480,814762,840121,0.06,0.43,103.11,3542.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-26,VD,5136,814762,845257,0.63,0.41,103.74,3359.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-27,VD,4386,814762,849643,0.54,0.39,104.28,3192.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-28,VD,3776,814762,853419,0.46,0.38,104.74,3092.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-29,VD,3034,814762,856453,0.37,0.38,105.12,3069.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-30,VD,3410,814762,859863,0.42,0.33,105.54,2709.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-31,VD,1425,814762,861288,0.17,0.31,105.71,2552.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-01,VD,322,814762,861610,0.04,0.29,105.75,2408.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-02,VD,2612,814762,864222,0.32,0.28,106.07,2313.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-03,VD,3287,814762,867509,0.4,0.27,106.47,2195.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-04,VD,2772,814762,870281,0.34,0.26,106.81,2123.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-05,VD,2365,814762,872646,0.29,0.26,107.1,2126,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-06,VD,2587,814762,875233,0.32,0.26,107.42,2133.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-07,VD,919,814762,876152,0.11,0.26,107.53,2137,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-08,VD,340,814762,876492,0.04,0.26,107.58,2148,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-09,VD,2662,814762,879154,0.33,0.27,107.9,2210.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-10,VD,3314,814762,882468,0.41,0.27,108.31,2234.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-11,VD,2849,814762,885317,0.35,0.27,108.66,2234.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-12,VD,2802,814762,888119,0.34,0.27,109,2225.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-13,VD,2757,814762,890876,0.34,0.27,109.34,2220.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-14,VD,918,814762,891794,0.11,0.27,109.45,2236.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-15,VD,275,814762,892069,0.03,0.28,109.49,2262.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-16,VD,2627,814762,894696,0.32,0.27,109.81,2246.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-17,VD,3425,814762,898121,0.42,0.28,110.23,2276.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-18,VD,3031,814762,901152,0.37,0.28,110.6,2294.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-19,VD,2694,814762,903846,0.33,0.28,110.93,2307.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-20,VD,2964,814762,906810,0.36,0.28,111.3,2280.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-21,VD,1045,814762,907855,0.13,0.28,111.43,2250.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-22,VD,367,814762,908222,0.05,0.28,111.47,2263,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-23,VD,2435,814762,910657,0.3,0.27,111.77,2194,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-24,VD,3219,814762,913876,0.4,0.27,112.16,2178,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-25,VD,3117,814762,916993,0.38,0.27,112.55,2230,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-26,VD,2211,814762,919204,0.27,0.27,112.82,2177.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-27,VD,2852,814762,922056,0.35,0.27,113.17,2200.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-28,VD,1409,814762,923465,0.17,0.26,113.34,2122.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-29,VD,2,814762,923467,0,0.26,113.34,2109.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-30,VD,2592,814762,926059,0.32,0.25,113.66,2073.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-31,VD,2677,814762,928736,0.33,0.25,113.99,2045,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-01,VD,3025,814762,931761,0.37,0.25,114.36,2026.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-02,VD,1957,814762,933718,0.24,0.26,114.6,2104.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-03,VD,2653,814762,936371,0.33,0.25,114.93,2025.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-04,VD,1282,814762,937653,0.16,0.24,115.08,1969.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-05,VD,545,814762,938198,0.07,0.24,115.15,1936.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-06,VD,2039,814762,940237,0.25,0.25,115.4,1999.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-07,VD,2288,814762,942525,0.28,0.26,115.68,2153.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-08,VD,2790,814762,945315,0.34,0.28,116.02,2259.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-09,VD,2397,814762,947712,0.29,0.28,116.32,2275.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-10,VD,3736,814762,951448,0.46,0.31,116.78,2508.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-11,VD,2024,814762,953472,0.25,0.33,117.02,2732.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-12,VD,653,814762,954125,0.08,0.37,117.1,3022.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-13,VD,3669,814762,957794,0.45,0.39,117.56,3149,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-14,VD,3859,814762,961653,0.47,0.4,118.03,3253.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-15,VD,4821,814762,966474,0.59,0.39,118.62,3195.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-16,VD,3281,814762,969755,0.4,0.39,119.02,3168,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-17,VD,4470,814762,974225,0.55,0.34,119.57,2773.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-18,VD,1613,814762,975838,0.2,0.32,119.77,2642.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-19,VD,463,814762,976301,0.06,0.31,119.83,2488.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-20,VD,907,814762,977208,0.11,0.3,119.94,2473.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-21,VD,2945,814762,980153,0.36,0.29,120.3,2354.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-22,VD,3741,814762,983894,0.46,0.28,120.76,2314.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-23,VD,3174,814762,987068,0.39,0.28,121.15,2305.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-24,VD,3637,814762,990705,0.45,0.31,121.59,2532.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-25,VD,1333,814762,992038,0.16,0.31,121.76,2520.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-26,VD,402,814762,992440,0.05,0.3,121.81,2473,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-27,VD,2495,814762,994935,0.31,0.29,122.11,2382.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-28,VD,2864,814762,997799,0.35,0.28,122.47,2287.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-29,VD,3406,814762,1001205,0.42,0.28,122.88,2262.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-30,VD,2539,814762,1003744,0.31,0.28,123.19,2271.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-01,VD,2975,814762,1006719,0.37,0.27,123.56,2212,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-02,VD,1158,814762,1007877,0.14,0.26,123.7,2109,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-03,VD,461,814762,1008338,0.06,0.25,123.76,2004,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-04,VD,2081,814762,1010419,0.26,0.24,124.01,1971.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-05,VD,2143,814762,1012562,0.26,0.24,124.28,1984.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-06,VD,2671,814762,1015233,0.33,0.25,124.6,2019,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-07,VD,2309,814762,1017542,0.28,0.25,124.89,2039.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-08,VD,3068,814762,1020610,0.38,0.25,125.26,2076.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-09,VD,1400,814762,1022010,0.17,0.26,125.44,2115.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-10,VD,607,814762,1022617,0.07,0.27,125.51,2188.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-11,VD,2337,814762,1024954,0.29,0.28,125.8,2248.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-12,VD,2415,814762,1027369,0.3,0.28,126.09,2291,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-13,VD,3185,814762,1030554,0.39,0.28,126.49,2329.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-14,VD,2725,814762,1033279,0.33,0.28,126.82,2297,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-15,VD,3368,814762,1036647,0.41,0.27,127.23,2204.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-16,VD,1670,814762,1038317,0.2,0.27,127.44,2204.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-17,VD,379,814762,1038696,0.05,0.26,127.48,2087.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-18,VD,1689,814762,1040385,0.21,0.25,127.69,2010,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-19,VD,2418,814762,1042803,0.3,0.23,127.99,1894.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-20,VD,2362,814762,1045165,0.29,0.23,128.28,1824.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-21,VD,2184,814762,1047349,0.27,0.22,128.55,1810.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
