date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202139,AG,contact_vuln,490,indication,694072,82185,NA,0.033,3.3000000000000003,10,0.07,11.84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,AG,contact_vuln,550,indication,694072,82735,NA,0.041,4.1000000000000005,9.9,0.08,11.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,AG,contact_vuln,370,indication,694072,83105,NA,0.027,2.7,9.700000000000001,0.05,11.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,AG,contact_vuln,346,indication,694072,83451,NA,0.032,3.2,9.700000000000001,0.05,12.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,AG,contact_vuln,333,indication,694072,83784,NA,0.04,4,9.6,0.05,12.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AG,contact_comm,30,indication,694072,30,NA,0.005,0.5,0.2,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AG,contact_comm,19,indication,694072,49,NA,0.003,0.3,0.3,0,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AG,contact_comm,123,indication,694072,172,NA,0.014,1.4000000000000001,0.6,0.02,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,AG,contact_comm,12,indication,694072,184,NA,0.002,0.2,0.5,0,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,AG,contact_comm,31,indication,694072,215,NA,0.003,0.3,0.5,0,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,AG,contact_comm,20,indication,694072,235,NA,0.001,0.1,0.4,0,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,AG,contact_comm,208,indication,694072,443,NA,0.015,1.5,0.6,0.03,0.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,AG,contact_comm,33,indication,694072,476,NA,0.002,0.2,0.5,0,0.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,AG,contact_comm,2,indication,694072,478,NA,0,0,0.5,0,0.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,AG,contact_comm,2,indication,694072,480,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,AG,contact_comm,68,indication,694072,548,NA,0.004,0.4,0.4,0.01,0.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,AG,contact_comm,28,indication,694072,576,NA,0.001,0.1,0.4,0,0.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,AG,contact_comm,1,indication,694072,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,AG,contact_comm,0,indication,694072,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,AG,contact_comm,0,indication,694072,577,NA,0,0,0.2,0,0.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,AG,contact_comm,13,indication,694072,590,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,AG,contact_comm,14,indication,694072,604,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,AG,contact_comm,32,indication,694072,636,NA,0.001,0.1,0.2,0,0.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,AG,contact_comm,41,indication,694072,677,NA,0.001,0.1,0.2,0.01,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,AG,contact_comm,15,indication,694072,692,NA,0,0,0.2,0,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,AG,contact_comm,22,indication,694072,714,NA,0,0,0.1,0,0.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,AG,contact_comm,32,indication,694072,746,NA,0.001,0.1,0.1,0,0.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,AG,contact_comm,36,indication,694072,782,NA,0.001,0.1,0.1,0.01,0.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,AG,contact_comm,19,indication,694072,801,NA,0.001,0.1,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,AG,contact_comm,15,indication,694072,816,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,AG,contact_comm,8,indication,694072,824,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,AG,contact_comm,7,indication,694072,831,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,AG,contact_comm,5,indication,694072,836,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,AG,contact_comm,4,indication,694072,840,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,AG,contact_comm,1,indication,694072,841,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,AG,contact_comm,3,indication,694072,844,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,AG,contact_comm,1,indication,694072,845,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,AG,contact_comm,4,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,AG,contact_comm,0,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,AG,contact_comm,0,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,AG,contact_comm,1,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,AG,contact_comm,0,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,AG,contact_comm,0,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,AG,contact_comm,0,indication,694072,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,AG,contact_comm,2,indication,694072,852,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,AG,contact_comm,3,indication,694072,855,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,AG,other,1,indication,694072,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,AG,other,7,indication,694072,8,NA,0.029,2.9000000000000004,3.3000000000000003,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AG,other,180,indication,694072,188,NA,0.071,7.1,6.800000000000001,0.03,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AG,other,270,indication,694072,458,NA,0.077,7.7,7.3,0.04,0.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AG,other,391,indication,694072,849,NA,0.063,6.3,6.800000000000001,0.06,0.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AG,other,313,indication,694072,1162,NA,0.049,4.9,6.2,0.05,0.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AG,other,429,indication,694072,1591,NA,0.05,5,5.800000000000001,0.06,0.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,AG,other,282,indication,694072,1873,NA,0.037,3.6999999999999997,5.3,0.04,0.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,AG,other,395,indication,694072,2268,NA,0.036,3.5999999999999996,4.9,0.06,0.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,AG,other,763,indication,694072,3031,NA,0.051,5.1,5,0.11,0.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,AG,other,616,indication,694072,3647,NA,0.045,4.5,4.9,0.09,0.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,AG,other,745,indication,694072,4392,NA,0.055,5.5,5,0.11,0.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,AG,other,1302,indication,694072,5694,NA,0.123,12.3,5.7,0.19,0.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,AG,other,1927,indication,694072,7621,NA,0.117,11.700000000000001,6.6000000000000005,0.28,1.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,AG,other,3561,indication,694072,11182,NA,0.227,22.7,8.5,0.51,1.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,AG,other,4266,indication,694072,15448,NA,0.204,20.4,10.2,0.61,2.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,AG,other,6444,indication,694072,21892,NA,0.256,25.6,12.4,0.93,3.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,AG,other,7563,indication,694072,29455,NA,0.253,25.3,14.2,1.09,4.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,AG,other,5309,indication,694072,34764,NA,0.213,21.3,15,0.76,5.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,AG,other,7056,indication,694072,41820,NA,0.203,20.3,15.7,1.02,6.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,AG,other,12168,indication,694072,53988,NA,0.372,37.2,18,1.75,7.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,AG,other,17817,indication,694072,71805,NA,0.462,46.2,21.2,2.57,10.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,AG,other,21139,indication,694072,92944,NA,0.517,51.7,24.5,3.05,13.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,AG,other,25203,indication,694072,118147,NA,0.492,49.2,27.500000000000004,3.63,17.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,AG,other,34835,indication,694072,152982,NA,0.699,69.89999999999999,31.900000000000002,5.02,22.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,AG,other,31051,indication,694072,184033,NA,0.734,73.4,35.199999999999996,4.47,26.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,AG,other,27503,indication,694072,211536,NA,0.765,76.5,37.9,3.96,30.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,AG,other,28569,indication,694072,240105,NA,0.818,81.8,40.5,4.12,34.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,AG,other,30255,indication,694072,270360,NA,0.846,84.6,43,4.36,38.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,AG,other,23954,indication,694072,294314,NA,0.813,81.3,44.7,3.45,42.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,AG,other,14684,indication,694072,308998,NA,0.768,76.8,45.6,2.12,44.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,AG,other,11039,indication,694072,320037,NA,0.75,75,46.2,1.59,46.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,AG,other,9757,indication,694072,329794,NA,0.762,76.2,46.800000000000004,1.41,47.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,AG,other,8036,indication,694072,337830,NA,0.718,71.8,47.199999999999996,1.16,48.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,AG,other,8880,indication,694072,346710,NA,0.735,73.5,47.599999999999994,1.28,49.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,AG,other,11089,indication,694072,357799,NA,0.736,73.6,48.1,1.6,51.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,AG,other,10936,indication,694072,368735,NA,0.737,73.7,48.6,1.58,53.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,AG,other,13293,indication,694072,382028,NA,0.769,76.9,49.3,1.92,55.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,AG,other,14889,indication,694072,396917,NA,0.768,76.8,49.9,2.15,57.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,AG,other,12030,indication,694072,408947,NA,0.738,73.8,50.4,1.73,58.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,AG,other,10998,indication,694072,419945,NA,0.751,75.1,50.9,1.58,60.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,AG,other,10402,indication,694072,430347,NA,0.767,76.7,51.300000000000004,1.5,62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,AG,other,10578,indication,694072,440925,NA,0.769,76.9,51.7,1.52,63.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,AG,other,8074,indication,694072,448999,NA,0.751,75.1,52,1.16,64.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,AG,other,6117,indication,694072,455116,NA,0.743,74.3,52.2,0.88,65.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,AI,age,33,indication,16293,33,NA,0.733,73.3,73.3,0.2,0.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,AI,age,0,indication,16293,33,NA,NA,NA,73.3,0,0.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AI,age,237,indication,16293,270,NA,0.673,67.30000000000001,68,1.45,1.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AI,age,103,indication,16293,373,NA,0.531,53.1,63.1,0.63,2.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AI,age,149,indication,16293,522,NA,0.416,41.6,55.00000000000001,0.91,3.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AI,age,116,indication,16293,638,NA,0.667,66.7,56.8,0.71,3.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AI,age,208,indication,16293,846,NA,0.646,64.60000000000001,58.5,1.28,5.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,AI,age,143,indication,16293,989,NA,0.483,48.3,56.8,0.88,6.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,AI,age,165,indication,16293,1154,NA,0.408,40.8,53.800000000000004,1.01,7.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,AI,age,58,indication,16293,1212,NA,0.537,53.7,53.800000000000004,0.36,7.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,AI,age,51,indication,16293,1263,NA,0.68,68,54.300000000000004,0.31,7.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,AI,age,45,indication,16293,1308,NA,0.421,42.1,53.7,0.28,8.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,AI,age,18,indication,16293,1326,NA,0.75,75,53.900000000000006,0.11,8.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,AI,age,133,indication,16293,1459,NA,0.396,39.6,52.2,0.82,8.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,AI,age,169,indication,16293,1628,NA,0.256,25.6,47.099999999999994,1.04,9.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,AI,age,52,indication,16293,1680,NA,0.165,16.5,44.6,0.32,10.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,AI,age,8,indication,16293,1688,NA,0.076,7.6,43.6,0.05,10.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,AI,age,157,indication,16293,1845,NA,0.243,24.3,40.8,0.96,11.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,AI,age,156,indication,16293,2001,NA,0.142,14.2,35.6,0.96,12.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,AI,age,59,indication,16293,2060,NA,0.084,8.4,32.6,0.36,12.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,AI,age,28,indication,16293,2088,NA,0.056,5.6000000000000005,30.599999999999998,0.17,12.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,AI,age,66,indication,16293,2154,NA,0.084,8.4,28.299999999999997,0.41,13.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,AI,age,36,indication,16293,2190,NA,0.031,3.1,24.9,0.22,13.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,AI,age,22,indication,16293,2212,NA,0.019,1.9,22.2,0.14,13.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,AI,age,27,indication,16293,2239,NA,0.039,3.9,21.099999999999998,0.17,13.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,AI,age,11,indication,16293,2250,NA,0.023,2.3,20.3,0.07,13.81,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,AI,age,9,indication,16293,2259,NA,0.012,1.2,19,0.06,13.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,AI,age,11,indication,16293,2270,NA,0.013,1.3,17.9,0.07,13.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,AI,age,3,indication,16293,2273,NA,0.008,0.8,17.4,0.02,13.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,AI,age,2,indication,16293,2275,NA,0.009,0.8999999999999999,17.1,0.01,13.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,AI,age,3,indication,16293,2278,NA,0.022,2.1999999999999997,17,0.02,13.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,AI,age,2,indication,16293,2280,NA,0.013,1.3,16.8,0.01,13.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,AI,age,5,indication,16293,2285,NA,0.031,3.1,16.7,0.03,14.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,AI,age,7,indication,16293,2292,NA,0.038,3.8,16.5,0.04,14.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,AI,age,4,indication,16293,2296,NA,0.022,2.1999999999999997,16.3,0.02,14.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,AI,age,6,indication,16293,2302,NA,0.018,1.7999999999999998,16,0.04,14.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,AI,age,18,indication,16293,2320,NA,0.056,5.6000000000000005,15.8,0.11,14.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,AI,age,18,indication,16293,2338,NA,0.057,5.7,15.5,0.11,14.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,AI,age,32,indication,16293,2370,NA,0.062,6.2,15.2,0.2,14.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,AI,age,22,indication,16293,2392,NA,0.069,6.9,15.1,0.14,14.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,AI,age,16,indication,16293,2408,NA,0.047,4.7,14.799999999999999,0.1,14.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,AI,age,21,indication,16293,2429,NA,0.068,6.800000000000001,14.7,0.13,14.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,AI,age,25,indication,16293,2454,NA,0.074,7.3999999999999995,14.6,0.15,15.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,AI,age,23,indication,16293,2477,NA,0.119,11.899999999999999,14.499999999999998,0.14,15.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,AI,age,21,indication,16293,2498,NA,0.122,12.2,14.499999999999998,0.13,15.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,AI,chronic_disease,6,indication,16293,6,NA,0.133,13.3,13.3,0.04,0.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,AI,chronic_disease,0,indication,16293,6,NA,NA,NA,13.3,0,0.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,AI,chronic_disease,78,indication,16293,84,NA,0.222,22.2,21.2,0.48,0.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,AI,chronic_disease,54,indication,16293,138,NA,0.278,27.800000000000004,23.400000000000002,0.33,0.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,AI,chronic_disease,141,indication,16293,279,NA,0.394,39.4,29.4,0.87,1.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,AI,chronic_disease,27,indication,16293,306,NA,0.155,15.5,27.200000000000003,0.17,1.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,AI,chronic_disease,77,indication,16293,383,NA,0.239,23.9,26.5,0.47,2.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,AI,chronic_disease,102,indication,16293,485,NA,0.345,34.5,27.900000000000002,0.63,2.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,AI,chronic_disease,136,indication,16293,621,NA,0.337,33.7,28.999999999999996,0.83,3.81,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,AI,chronic_disease,26,indication,16293,647,NA,0.241,24.099999999999998,28.7,0.16,3.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,AI,chronic_disease,24,indication,16293,671,NA,0.32,32,28.799999999999997,0.15,4.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
